SITECODE,End year,Start year,Summer only,EVI score,Number of images
SE0420263,2023,2021,True,0.6595432610160755,48
SE0420296,2023,2021,True,0.6702043091677654,49
SE0420298,2023,2021,True,0.5476931645709754,51
SE0420267,2023,2021,True,0.6325253756369142,55
SE0420293,2023,2021,True,0.6907824473701042,53
SE0420305,2023,2021,True,0.5286500509813418,47
SE0420306,2023,2021,True,0.6222032995917198,47
SE0420304,2023,2021,True,0.8219986320044701,55
SE0420295,2023,2021,True,0.6702635687551335,51
SE0420307,2023,2021,True,0.3139259955491573,50
SE0420310,2023,2021,True,0.6880103517566286,52
SE0420328,2023,2021,True,0.7399642397742884,51
SE0420315,2023,2021,True,0.7916989373276586,53
SE0420323,2023,2021,True,0.7021450819934844,51
SE0420324,2023,2021,True,0.7314888619156574,49
SE0420322,2023,2021,True,0.7708331529434513,47
SE0420327,2023,2021,True,0.7505701563450985,49
SE0430042,2023,2021,True,0.7132126591203674,53
SE0430067,2023,2021,True,0.6957054603511441,47
SE0430096,2023,2021,True,0.7303657284129275,57
SE0430026,2023,2021,True,0.6849218750124664,49
SE0430098,2023,2021,True,0.6954851770349856,53
SE0430099,2023,2021,True,0.5390799288788316,52
SE0430100,2023,2021,True,0.6267290044175744,50
SE0430113,2023,2021,True,0.5588612399552522,50
SE0430104,2023,2021,True,0.7255101463349564,54
SE0430092,2023,2021,True,0.4669392175892708,53
SE0430097,2023,2021,True,0.7489208886068246,49
SE0430109,2023,2021,True,0.6758758576616519,48
SE0430127,2023,2021,True,0.6938651134063699,51
SE0430118,2023,2021,True,0.7266243919979238,45
SE0430093,2023,2021,True,0.41653931880221534,70
SE0430129,2023,2021,True,0.7701996346936386,51
SE0430126,2023,2021,True,0.6585078406763601,44
SE0430094,2023,2021,True,0.18807105503074323,57
SE0430134,2023,2021,True,0.7349375403338446,60
SE0430132,2023,2021,True,0.7347129031434259,56
SE0430105,2023,2021,True,0.7815400240258706,54
SE0430110,2023,2021,True,0.6866592222796473,50
SE0430136,2023,2021,True,0.001257214945349539,53
SE0430101,2023,2021,True,0.8360627259307152,51
SE0430106,2023,2021,True,0.5236071078151243,53
SE0430121,2023,2021,True,0.5518728999321862,51
SE0430139,2023,2021,True,0.7801931935436535,51
SE0430137,2023,2021,True,0.06486951538658557,59
SE0430141,2023,2021,True,0.7311883662400185,49
SE0430152,2023,2021,True,0.6480538531591641,48
SE0430153,2023,2021,True,0.5801411042349831,49
SE0430156,2023,2021,True,0.5449820973925397,44
SE0430158,2023,2021,True,0.7339351901293355,48
SE0430144,2023,2021,True,0.7163412672877104,54
SE0510046,2023,2021,True,0.6505053777907063,52
SE0510025,2023,2021,True,0.645256341526886,70
SE0430154,2023,2021,True,0.7118126042260791,51
SE0430155,2023,2021,True,0.7515607664651631,53
SE0430161,2023,2021,True,0.6981593562433839,49
SE0430165,2023,2021,True,0.7471213466593928,44
SE0430169,2023,2021,True,0.7041203915459112,50
SE0430166,2023,2021,True,0.751437990923352,49
SE0430167,2023,2021,True,0.6969811732993968,52
SE0430168,2023,2021,True,0.6977590719303084,49
SE0430171,2023,2021,True,0.7381005805145274,53
SE0430177,2023,2021,True,0.8213478743423479,54
SE0430178,2023,2021,True,0.7675421760992911,47
SE0430170,2023,2021,True,0.6172026708215959,51
SE0510011,2023,2021,True,0.6165483930156999,70
SE0510020,2023,2021,True,0.23168550565177998,70
SE0510021,2023,2021,True,0.6032600633568498,70
SE0510028,2023,2021,True,0.6769785364934885,70
SE0510030,2023,2021,True,0.5072117454787085,66
SE0510033,2023,2021,True,0.6563178592363671,55
SE0510045,2023,2021,True,0.5800309069052625,55
SE0510058,2023,2021,True,0.06718017405653305,68
SE0510072,2023,2021,True,-0.014999258213884717,69
SE0510067,2023,2021,True,0.5383521563969551,59
SE0510089,2023,2021,True,0.4787435710107509,70
SE0510105,2023,2021,True,0.6443153361517336,67
SE0510063,2023,2021,True,0.4997664313774518,62
SE0510093,2023,2021,True,0.5258143576049344,70
SE0510096,2023,2021,True,0.6641397719557225,70
SE0510066,2023,2021,True,0.7549751748842319,60
SE0510097,2023,2021,True,0.6764713373494788,70
SE0510071,2023,2021,True,0.7149093406734796,56
SE0510106,2023,2021,True,0.5498450228544715,70
SE0510114,2023,2021,True,0.673810876630804,60
SE0510092,2023,2021,True,0.6137397766743871,69
SE0510111,2023,2021,True,0.6806237158445738,64
SE0510109,2023,2021,True,0.6115523794281845,70
SE0510090,2023,2021,True,0.5308844656869237,70
SE0510101,2023,2021,True,0.6414811475942168,70
SE0510094,2023,2021,True,0.5111797411200242,70
SE0510117,2023,2021,True,0.5989822787626095,59
SE0510113,2023,2021,True,0.7085270510668633,60
SE0510119,2023,2021,True,0.697625867601963,70
SE0510107,2023,2021,True,0.621662504826527,70
SE0510124,2023,2021,True,0.6961903439698871,70
SE0510112,2023,2021,True,0.6996055546901329,62
SE0510120,2023,2021,True,0.5897143019766289,70
SE0510122,2023,2021,True,0.7478849910687897,64
SE0510128,2023,2021,True,0.7402202541777728,50
SE0510131,2023,2021,True,0.5560389413804755,70
SE0510156,2023,2021,True,0.7526822595127969,65
SE0510157,2023,2021,True,0.7254517748349297,67
SE0510155,2023,2021,True,0.6260101833913215,70
SE0510164,2023,2021,True,0.6864543151111322,68
SE0510160,2023,2021,True,0.7336754825893169,52
SE0510165,2023,2021,True,0.6449253554443695,70
SE0510162,2023,2021,True,0.6258526913857372,70
SE0510163,2023,2021,True,0.642560370950242,65
SE0510170,2023,2021,True,0.4888310625202203,70
SE0510179,2023,2021,True,0.48853063551443293,55
SE0510182,2023,2021,True,0.7136334502297418,50
SE0510166,2023,2021,True,0.5607810627012382,66
SE0510184,2023,2021,True,0.7045923030308687,60
SE0510180,2023,2021,True,0.621059998642481,70
SE0520044,2023,2021,True,0.6467025557899888,70
SE0520051,2023,2021,True,0.6600219976687536,70
SE0520049,2023,2021,True,0.7422767778800253,70
SE0520053,2023,2021,True,0.38059261322111515,70
SE0520052,2023,2021,True,0.6989596342685372,70
SE0520043,2023,2021,True,0.029807611194917347,67
SE0520050,2023,2021,True,0.6143984696856877,62
SE0520149,2023,2021,True,0.5657441987040324,70
SE0520010,2023,2021,True,0.6915184634621189,70
SE0520012,2023,2021,True,0.09790661529967126,70
SE0520146,2023,2021,True,0.4290449488408246,70
SE0520045,2023,2021,True,0.7312910903111962,57
SE0520118,2023,2021,True,0.6626267721304054,50
SE0520133,2023,2021,True,0.27901567500677577,50
SE0520160,2023,2021,True,0.6666530486189762,68
SE0520156,2023,2021,True,0.506944226196026,60
SE0530090,2023,2021,True,0.7044872313448061,68
SE0520154,2023,2021,True,0.4384513047587739,52
SE0520161,2023,2021,True,0.6863240583617185,57
SE0520162,2023,2021,True,0.6926743646505316,70
SE0520166,2023,2021,True,0.4164311644263867,70
SE0520167,2023,2021,True,0.6804076361577461,69
SE0520163,2023,2021,True,0.568083142345466,59
SE0520165,2023,2021,True,0.6181787191960316,60
SE0520168,2023,2021,True,0.46386107322386894,62
SE0520169,2023,2021,True,0.7349911393505566,61
SE0520178,2023,2021,True,0.636177432546944,70
SE0530001,2023,2021,True,0.054664564186372805,57
SE0530080,2023,2021,True,0.6701523408522182,70
SE0530085,2023,2021,True,0.5592601304306427,70
SE0530078,2023,2021,True,0.5055723178842656,54
SE0530050,2023,2021,True,0.6466969910933561,54
SE0530029,2023,2021,True,0.5803594331497774,70
SE0530094,2023,2021,True,0.7121262754368016,53
SE0530095,2023,2021,True,0.3995031404814326,53
SE0530093,2023,2021,True,0.6291957571521529,70
SE0530110,2023,2021,True,0.4488772602785598,52
SE0530112,2023,2021,True,0.654035409750618,70
SE0530115,2023,2021,True,0.6679901731035415,70
SE0530118,2023,2021,True,0.660871843287919,70
SE0530119,2023,2021,True,0.6274006223379497,50
SE0530124,2023,2021,True,0.6277257362459479,55
SE0530123,2023,2021,True,0.7127530945872401,60
SE0530127,2023,2021,True,0.674486720245131,70
SE0530132,2023,2021,True,0.7084899315095025,70
SE0530125,2023,2021,True,0.6785106979342309,55
SE0530139,2023,2021,True,0.5963946490184545,60
SE0530144,2023,2021,True,0.7496390258994031,60
SE0540115,2023,2021,True,0.5392922156512673,58
SE0530212,2023,2021,True,0.6321956343699385,57
SE0540026,2023,2021,True,0.541052726766391,70
SE0540104,2023,2021,True,0.6171346666249158,70
SE0540103,2023,2021,True,0.6620067634671114,57
SE0540151,2023,2021,True,0.7314775851489271,58
SE0540153,2023,2021,True,0.8337787412691614,70
SE0540167,2023,2021,True,0.7810171607557658,70
SE0540155,2023,2021,True,0.6458281799159867,70
SE0540198,2023,2021,True,0.5073265840488862,57
SE0540176,2023,2021,True,0.6140866878765334,70
SE0540220,2023,2021,True,0.6146786152485602,61
SE0540202,2023,2021,True,0.7274989687143749,59
SE0540209,2023,2021,True,0.5120292909541397,57
SE0540213,2023,2021,True,0.23985102270005243,58
SE0540221,2023,2021,True,0.6710956339180758,60
SE0540255,2023,2021,True,0.5873794666236708,53
SE0610001,2023,2021,True,-0.056146916350709376,68
SE0610010,2023,2021,True,0.2713269988487262,57
SE0610006,2023,2021,True,-0.011397667601677718,70
SE0540327,2023,2021,True,0.6336602834366996,57
SE0610141,2023,2021,True,0.2582237017513965,70
SE0610142,2023,2021,True,0.5316670792482502,51
SE0610140,2023,2021,True,0.4153184636782189,70
SE0610178,2023,2021,True,0.3943031364186576,70
SE0610185,2023,2021,True,0.4264118455439914,70
SE0620069,2023,2021,True,0.37969952870455514,70
SE0620073,2023,2021,True,0.43062190398405437,66
SE0620207,2023,2021,True,0.4176819279941339,63
SE0620160,2023,2021,True,0.38786702009250834,57
SE0620287,2023,2021,True,0.5454219257523258,66
SE0620234,2023,2021,True,0.3442160419038332,63
SE0620244,2023,2021,True,0.3090754029448764,67
SE0620233,2023,2021,True,0.11544013828831667,57
SE0620229,2023,2021,True,0.5615428177390842,54
SE0620256,2023,2021,True,0.4417901191675948,65
SE0620250,2023,2021,True,0.39828474504833733,70
LV0501500,2023,2021,True,0.6902309452860813,61
LV0500700,2023,2021,True,0.5540769472723431,70
LV0304800,2023,2021,True,0.6035777235929074,61
SE0620311,2023,2021,True,0.62669975167573,62
LV0536300,2023,2021,True,0.5157545296152655,49
LV0600100,2023,2021,True,0.5604550564524079,59
LV0535800,2023,2021,True,0.6548920627612929,67
SE0630153,2023,2021,True,0.3791821061195693,65
SE0630154,2023,2021,True,0.3638484906636386,61
SE0630165,2023,2021,True,0.33232607424996125,70
SE0630167,2023,2021,True,0.5810659717026515,70
SE0630166,2023,2021,True,0.05640196558796368,70
SE0630164,2023,2021,True,0.450824134070198,70
SE0630179,2023,2021,True,0.4044960387501087,68
SE0630190,2023,2021,True,0.23911377942271514,66
SE0630192,2023,2021,True,0.39590374811485807,66
SE0630191,2023,2021,True,0.15444500914594544,65
SE0630187,2023,2021,True,0.4205012237771226,62
SE0630189,2023,2021,True,0.18419897605415303,64
SE0630234,2023,2021,True,0.46916428134615196,66
SE0710048,2023,2021,True,0.4448858679831454,59
FI1200743,2023,2021,True,0.30757944013440897,47
FI1300101,2023,2021,True,0.4014715872534324,70
FI1300103,2023,2021,True,0.3608508207411721,70
FI1300105,2023,2021,True,0.348906931775699,70
SE0540214,2023,2021,True,0.6996327903954401,70
SE0710203,2023,2021,True,0.4370622879003674,70
SE0720160,2023,2021,True,0.4786309674112558,70
SE0720186,2023,2021,True,0.4975912619643869,66
SE0720265,2023,2021,True,0.4811385198880588,70
SE0720264,2023,2021,True,0.5896996480263995,70
SE0720282,2023,2021,True,0.11487727336170973,70
SE0810008,2023,2021,True,0.48268153704890915,70
SE0810032,2023,2021,True,0.4368429241705207,67
SE0810323,2023,2021,True,0.31305332224645915,70
FI1300902,2023,2021,True,0.42030980786293787,42
SE0810491,2023,2021,True,0.16222289127309567,70
SE0820056,2023,2021,True,0.483765129584621,70
SE0820123,2023,2021,True,0.43437307965393934,70
FI0800120,2023,2021,True,0.4411314647136016,48
SE0820130,2023,2021,True,0.36826809096457025,70
SE0820156,2023,2021,True,0.40194574264019217,70
SE0820163,2023,2021,True,0.44275475374354106,70
SE0820138,2023,2021,True,0.4336734569964466,70
SE0820167,2023,2021,True,0.3554423016540462,70
SE0820186,2023,2021,True,0.4246710993013652,70
SE0820209,2023,2021,True,0.3984410665484978,70
SE0820216,2023,2021,True,0.3676923974844105,70
SE0820212,2023,2021,True,0.2920874592684175,70
SE0820284,2023,2021,True,0.2628736164935931,70
SE0820297,2023,2021,True,0.38486253567541234,70
SE0540169,2023,2021,True,0.6822441909791324,70
SE0530072,2023,2021,True,0.5986471360219594,57
SE0820615,2023,2021,True,0.392178569537145,70
SE0820617,2023,2021,True,0.4320539799632052,70
SE0820722,2023,2021,True,0.38950415926415355,70
SE0420013,2023,2021,True,0.4196484606851789,47
SE0420043,2023,2021,True,0.6774826841407626,51
SE0430079,2023,2021,True,0.7204783279286676,51
SE0630253,2023,2021,True,0.4511524316426636,65
LV0303800,2023,2021,True,0.47708873267139407,47
LV0600400,2023,2021,True,0.5763279796707957,70
LV0600200,2023,2021,True,0.6300367459716035,54
LV0600300,2023,2021,True,0.6298485252408808,51
LV0600700,2023,2021,True,0.5009438295761436,70
HR2000586,2023,2021,True,0.7513238617219821,52
LV0830100,2023,2021,True,0.7015076165477141,70
FI0800140,2023,2021,True,0.633649936833406,70
FI0100040,2023,2021,True,0.4032981584118287,59
FI0100047,2023,2021,True,0.5548802655043045,58
FI0100008,2023,2021,True,0.580247256340266,59
FI0100013,2023,2021,True,0.02637089151095727,61
LV0400400,2023,2021,True,0.6943607710940263,68
FI0100041,2023,2021,True,0.40190579316126274,51
FI0100050,2023,2021,True,0.5164679486153589,50
FI0100036,2023,2021,True,0.5083650294992853,52
FI0100055,2023,2021,True,0.5424925440296577,51
FI0100102,2023,2021,True,0.4261266652213141,50
FI0200033,2023,2021,True,0.012952978718209673,67
FI0200050,2023,2021,True,0.4533871074985928,60
FI0200057,2023,2021,True,0.49496417906284307,59
FI0200049,2023,2021,True,0.3939485875583188,56
FI0200060,2023,2021,True,0.43492435824096104,59
FI0200065,2023,2021,True,0.27972591422130433,62
FI0200056,2023,2021,True,0.4816578455085735,70
FI0200052,2023,2021,True,0.36586045574192005,58
FI0200063,2023,2021,True,0.4000024746284941,60
FI0200083,2023,2021,True,0.45662652204914367,62
FI0200090,2023,2021,True,-0.06203104967438946,70
LV0000110,2023,2021,True,0.4450766489774373,62
LV0100400,2023,2021,True,0.49226926892394623,70
LV0508600,2023,2021,True,0.6051820388828788,51
FI0200128,2023,2021,True,0.4752343987142302,68
FI0200125,2023,2021,True,0.46501586317002014,56
FI0200186,2023,2021,True,0.3817681835018005,59
FI0316001,2023,2021,True,0.4999771438071038,58
FI0328001,2023,2021,True,0.4662541303002906,50
FI0401001,2023,2021,True,0.18082357321992712,70
FI0404009,2023,2021,True,0.4947671862178765,54
FI0407009,2023,2021,True,0.4953562525435802,70
LV0830900,2023,2021,True,0.7376828179765815,63
FI0500065,2023,2021,True,0.47539275005506676,54
FI0600068,2023,2021,True,0.2837773083720325,70
FI0700043,2023,2021,True,0.43883606642692224,49
FI0700045,2023,2021,True,0.32823454260256557,70
FI0700047,2023,2021,True,0.4029470951873327,63
FI0900024,2023,2021,True,0.2951310868619763,70
FI0900003,2023,2021,True,0.46923076484078724,70
FI0900025,2023,2021,True,0.049366202829080594,56
FI0900039,2023,2021,True,0.4006075349399652,58
FI0900055,2023,2021,True,0.5191621504653056,48
FI0900081,2023,2021,True,0.6072887056332289,65
FI0900046,2023,2021,True,0.37764670079502083,56
FI0900103,2023,2021,True,0.4090006618617384,70
FI0900119,2023,2021,True,0.006583011351891339,56
FI0900126,2023,2021,True,0.4441661955402795,49
FI0900144,2023,2021,True,0.5043873900445819,70
FI1000001,2023,2021,True,0.544001567627767,70
FI1002005,2023,2021,True,0.4658790140869994,67
FI1100601,2023,2021,True,0.26211087076773715,54
FI1102602,2023,2021,True,0.4842617591205242,56
FI1102601,2023,2021,True,0.45457903073777217,64
FI1102606,2023,2021,True,0.43451546594934326,57
FI1103004,2023,2021,True,0.2490202237767571,68
FI1103829,2023,2021,True,0.45635277193527307,70
FI1103819,2023,2021,True,0.31570423830586747,47
FI1200257,2023,2021,True,0.1331278287653295,55
FI1200409,2023,2021,True,0.41605869997921885,57
FI1200411,2023,2021,True,0.3925356812331771,70
FI1200410,2023,2021,True,0.46349894567372313,68
FI1200465,2023,2021,True,0.4396896293048882,63
FI1300118,2023,2021,True,0.39701153263584127,70
FI1300202,2023,2021,True,0.37197421793947416,70
FI1300203,2023,2021,True,0.37035872222658334,70
FI1300210,2023,2021,True,0.2868658058226919,70
FI1300205,2023,2021,True,0.38639374149472905,63
FI1300201,2023,2021,True,0.36966274979396657,70
FI1300204,2023,2021,True,0.22060813150759528,70
FI1300206,2023,2021,True,0.32740326425338123,70
FI1300901,2023,2021,True,0.36575837744222117,34
FI1301411,2023,2021,True,0.5236279830301973,29
FI1302002,2023,2021,True,0.32483984792901355,70
FI1301512,2023,2021,True,0.43506498670549665,38
FI1301807,2023,2021,True,0.40743599839591943,61
FI1301318,2023,2021,True,0.08872479421538979,70
FI1301701,2023,2021,True,0.3793585498640219,70
FI1302003,2023,2021,True,0.34441313815235386,70
FI1301507,2023,2021,True,0.41559884801474545,32
FI1400025,2023,2021,True,0.5995076959886008,57
FI1400027,2023,2021,True,0.5226061074170676,57
FI0200079,2023,2021,True,0.17662099613493645,56
FI1300907,2023,2021,True,0.4117574152613712,40
NL1000005,2023,2021,True,0.6283673292949871,60
NL2003001,2023,2021,True,0.652436929922545,46
NL2003021,2023,2021,True,0.37631289106340854,50
NL1000022,2023,2021,True,0.5305336535579585,46
NL1000028,2023,2021,True,0.5471097461165899,50
NL2000008,2023,2021,True,0.5859486304951742,70
NL2003003,2023,2021,True,0.7144331728879367,62
NL2003033,2023,2021,True,0.6983980927129403,52
NL2003015,2023,2021,True,0.6438518598316381,41
NL2003027,2023,2021,True,0.7055111944966401,62
NL2003024,2023,2021,True,0.7631767708436212,44
NL2003029,2023,2021,True,0.5607540011844449,55
NL2003031,2023,2021,True,0.7037953925612322,41
NL2003034,2023,2021,True,0.6451356842832302,41
NL2003012,2023,2021,True,0.6472648849742646,64
NL2003016,2023,2021,True,0.7024389576958472,66
NL2003051,2023,2021,True,0.5780494083409515,44
NL2003005,2023,2021,True,0.6741028244471131,46
NL2003028,2023,2021,True,0.6534815187430186,42
NL2003011,2023,2021,True,0.6685166846975589,47
NL2003025,2023,2021,True,0.6818151020396362,59
NL2003030,2023,2021,True,0.6145503096398454,54
NL2003032,2023,2021,True,0.5496780725870084,43
NL2003037,2023,2021,True,0.5869666236908753,49
NL2003042,2023,2021,True,0.6592512243197237,70
NL2003044,2023,2021,True,0.5334447594520513,45
NL2003055,2023,2021,True,0.624702621216658,47
NL2003047,2023,2021,True,0.6436156698423616,53
NL2003052,2023,2021,True,0.5992649918839088,45
NL3004004,2023,2021,True,0.6845452582552517,48
NL2014067,2023,2021,True,0.5629397744353537,70
NL3004001,2023,2021,True,0.569542760604605,47
NL3004006,2023,2021,True,0.6550861807318304,53
NL3004003,2023,2021,True,0.6883539138652807,61
NL3004005,2023,2021,True,0.6520902611400741,49
NL9801009,2023,2021,True,0.6691902349575691,44
NL9801025,2023,2021,True,0.6898975498879306,57
NL9801016,2023,2021,True,0.4878158751916863,58
NL9801036,2023,2021,True,0.5032177996194753,47
NL9801017,2023,2021,True,0.564853249803508,70
NL9801075,2023,2021,True,0.22686050432044075,70
NL9801071,2023,2021,True,0.5614379355025636,38
NL9801076,2023,2021,True,0.706021999411768,59
NL9803011,2023,2021,True,0.5575822559326332,44
NL9803073,2023,2021,True,0.5236343711843123,45
LV0508000,2023,2021,True,0.6133626734260264,56
LV0601000,2023,2021,True,0.6436869148056322,49
LV0415700,2023,2021,True,0.578695530813928,63
LV0512800,2023,2021,True,0.5839784328086163,57
LV0500300,2023,2021,True,0.5244831375259368,63
LV0517000,2023,2021,True,0.5123309788314752,55
LV0517500,2023,2021,True,0.6469518624161564,49
LV0518900,2023,2021,True,0.45211524874296305,50
LV0520000,2023,2021,True,0.5707399078743638,70
LV0520500,2023,2021,True,0.47352718442043257,62
LV0522900,2023,2021,True,0.6369325578651251,49
LV0522600,2023,2021,True,0.5074445022141425,70
LV0522300,2023,2021,True,0.6475680389407102,70
LV0523400,2023,2021,True,0.4751871264981145,58
LV0527700,2023,2021,True,0.5750626311766516,54
LV0528900,2023,2021,True,0.6391086195173175,51
LV0530500,2023,2021,True,0.6166299213080951,51
EE0010129,2023,2021,True,0.040091193970853464,70
EE0010173,2023,2021,True,0.3160425537030705,70
EE0040202,2023,2021,True,0.46108250504711173,70
EE0040201,2023,2021,True,-0.01431309824334384,68
EE0080371,2023,2021,True,0.6355019667584536,57
EE0080374,2023,2021,True,0.5335402994410852,67
EE0080574,2023,2021,True,0.5062332985984256,70
EE0070106,2023,2021,True,0.4608651197376877,70
EE0040351,2023,2021,True,0.41591083622127495,70
EE0080613,2023,2021,True,0.6048372370883586,57
EE0080671,2023,2021,True,0.49642458180363674,70
EE0010116,2023,2021,True,0.6578511688024056,59
LV0530600,2023,2021,True,0.44468943157107976,70
LV0301100,2023,2021,True,0.558571792006598,47
LV0301600,2023,2021,True,0.4827282524517998,70
LV0100200,2023,2021,True,0.11488607840927025,46
LV0200200,2023,2021,True,0.5015722855308545,70
LV0200300,2023,2021,True,0.52190775949911,52
LV0300100,2023,2021,True,0.5447265025907663,68
LV0300700,2023,2021,True,0.5216512728883952,64
LV0301700,2023,2021,True,0.40797506986702003,60
LV0302000,2023,2021,True,0.6514515782342666,44
LV0302800,2023,2021,True,0.42083450673719813,60
LV0300900,2023,2021,True,0.46941681495416854,60
LV0302900,2023,2021,True,0.70642395303514,51
LV0302100,2023,2021,True,0.6049297735052526,63
LV0303500,2023,2021,True,0.4863872884531307,57
LV0000120,2023,2021,True,0.6656224350909311,70
LV0300800,2023,2021,True,0.5938054011907034,60
LV0301500,2023,2021,True,0.35680534494414956,68
LV0301800,2023,2021,True,0.4547246360699342,51
LV0304400,2023,2021,True,0.3430376881980854,70
LV0401000,2023,2021,True,0.6405121817622165,60
LV0303100,2023,2021,True,0.4537917251371705,64
LV0300400,2023,2021,True,0.4257112566515136,68
LV0303000,2023,2021,True,0.5244281317601818,70
LV0000130,2023,2021,True,0.43228244041041275,70
LV0100500,2023,2021,True,0.43436032930129403,70
LV0200100,2023,2021,True,0.5652903018465238,67
LV0302200,2023,2021,True,0.5475094414486783,70
LV0304300,2023,2021,True,0.6832304669693643,55
LV0304500,2023,2021,True,0.6488491763993005,70
LV0301200,2023,2021,True,0.6929847046426785,66
LV0304200,2023,2021,True,0.6807225717140829,70
LV0304900,2023,2021,True,0.6315611036385722,50
LV0401900,2023,2021,True,0.6282523746309959,60
LV0304100,2023,2021,True,0.5947287931003381,70
LV0504400,2023,2021,True,0.416704418884394,48
LV0504300,2023,2021,True,0.47826806701722063,52
LV0504700,2023,2021,True,0.2994616717749866,70
LV0505700,2023,2021,True,0.49395448339399406,70
LV0507100,2023,2021,True,0.5732878583643116,55
LV0507700,2023,2021,True,0.5792405186246015,56
LV0508300,2023,2021,True,0.4179975942274603,52
LV0507600,2023,2021,True,0.6571185937129348,70
LV0508400,2023,2021,True,0.4550912751149295,60
LV0508700,2023,2021,True,0.4810404368134006,59
LV0508500,2023,2021,True,0.35550531018583237,60
LV0503300,2023,2021,True,0.6145040480533746,48
LV0507300,2023,2021,True,0.7194155141472147,68
LV0508100,2023,2021,True,0.4682321888404398,70
LV0509800,2023,2021,True,0.48774611836305426,59
LV0507200,2023,2021,True,0.6103517896865257,65
LV0509700,2023,2021,True,0.4643624517405276,70
LV0510400,2023,2021,True,0.47778468895979254,70
LV0510600,2023,2021,True,0.439720941331495,62
LV0510900,2023,2021,True,0.5579675042568224,70
LV0510200,2023,2021,True,0.36632584973100324,52
LV0510700,2023,2021,True,0.3798374998865685,52
LV0511100,2023,2021,True,0.6508825565255959,70
LV0512100,2023,2021,True,0.5879145102085929,68
LV0512200,2023,2021,True,0.4459941288476953,70
LV0513400,2023,2021,True,0.4693936794039887,70
LV0513800,2023,2021,True,0.7580759700933336,46
LV0513600,2023,2021,True,0.6630719061416227,70
LV0514100,2023,2021,True,0.6450643463910737,46
LV0510300,2023,2021,True,0.47155777009066613,70
LV0514800,2023,2021,True,0.4358634336244592,57
LV0514200,2023,2021,True,0.5140956228815711,51
LV0519100,2023,2021,True,0.441676851506437,70
LV0518500,2023,2021,True,0.46069716460889937,60
LV0520900,2023,2021,True,0.6080818228038567,70
LV0522100,2023,2021,True,0.5838844036606468,62
LV0521800,2023,2021,True,0.5259647678740699,56
LV0524600,2023,2021,True,0.36175248165031837,57
LV0524100,2023,2021,True,0.48078399303875885,59
LV0524900,2023,2021,True,0.6826480399237773,49
LV0525000,2023,2021,True,0.47052503774295473,51
LV0523200,2023,2021,True,0.6731497940428582,48
LV0525500,2023,2021,True,0.5462495632105642,70
LV0525800,2023,2021,True,0.2265015033127448,70
LV0524800,2023,2021,True,0.5874688738692863,70
LV0527200,2023,2021,True,0.13737436669745054,70
LV0525600,2023,2021,True,0.5318331184288803,70
LV0528100,2023,2021,True,0.5723434748859528,59
LV0526400,2023,2021,True,0.672974674281892,51
LV0520200,2023,2021,True,0.6246712581850825,70
LV0528400,2023,2021,True,0.6739874815853626,46
LV0528000,2023,2021,True,0.6168771713594955,61
LV0525900,2023,2021,True,0.47942500712694575,48
LV0528200,2023,2021,True,0.6474373974843831,49
LV0526800,2023,2021,True,0.4168112994295967,52
LV0523300,2023,2021,True,0.488579115054199,60
LV0527300,2023,2021,True,0.4501923073494487,70
LV0524500,2023,2021,True,0.6359197665227588,53
LV0527600,2023,2021,True,0.6347099642580144,62
LV0528800,2023,2021,True,0.6476449113014042,48
LV0529200,2023,2021,True,0.5856766053870317,51
LV0530300,2023,2021,True,0.7432222523463431,53
LV0529700,2023,2021,True,0.6350113820173472,49
LV0530000,2023,2021,True,0.5770856462182832,52
LV0531100,2023,2021,True,0.4382302382207398,70
LV0530800,2023,2021,True,0.5842911246454663,47
LV0529900,2023,2021,True,0.6259456353283955,46
LV0530900,2023,2021,True,0.21195910562604228,56
LV0531300,2023,2021,True,0.6183423388947534,50
LV0532700,2023,2021,True,0.7168551877460582,58
LV0532900,2023,2021,True,0.6610544347861231,60
LV0533800,2023,2021,True,0.5160718129811344,49
LV0532000,2023,2021,True,0.6746057597643602,49
LV0533200,2023,2021,True,0.5363660606766879,70
LV0533500,2023,2021,True,0.47646590237794023,60
LV0534300,2023,2021,True,0.49083754343392805,49
LV0534900,2023,2021,True,0.695107895560695,59
LV0535000,2023,2021,True,0.6786702078772681,49
LV0535100,2023,2021,True,0.5591391649202083,46
LV0535400,2023,2021,True,0.752409184403523,70
LV0535600,2023,2021,True,0.2150825892547306,70
LV0536400,2023,2021,True,0.6713363248222988,53
LV0600900,2023,2021,True,0.6276776745306671,54
LV0831300,2023,2021,True,0.5744851012131096,47
LV0536600,2023,2021,True,0.458407642920785,70
LV0600500,2023,2021,True,0.6521102294463972,70
LV0600800,2023,2021,True,0.4472999847229154,61
LV0415600,2023,2021,True,0.6612208549952057,61
